M,adv_a_position,adv_per_query,attack,both_sides,correct_answer_pct,dataset,experiment_full_name,false_removal_rate,incorrect_answer_pct,inference_time,model,no_questions,removal,repeat,retriver,score,success_injection_rate,success_removal_rate,top_k
10,end,1,hotflip,0,51.00%,mirage,dataset_mirage-retriver_roberta-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.06%,2.00%,381.77,gpt,0,drift,10,roberta,cos,0.00%,1.00%,5
10,start,3,none,0,72.00%,mirage,dataset_mirage-retriver_roberta-model_true_gpt-4o-M10xRepeat10-attack_none-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,,3.00%,262.84,gpt,0,none,10,roberta,cos,0.00%,,5
10,start,1,hotflip,0,25.00%,hotpotqa,dataset_hotpotqa-retriver_mpnet-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.34%,72.00%,9.93,meta,0,kmeans_ngram,10,mpnet,cos,0.19%,0.06%,5
10,start,3,hotflip,0,53.00%,hotpotqa,dataset_hotpotqa-retriver_mpnet-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.38%,12.00%,9.87,meta,0,kmeans_ngram,10,mpnet,cos,0.01%,0.98%,5
10,start,5,hotflip,0,53.00%,hotpotqa,dataset_hotpotqa-retriver_mpnet-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.40%,10.00%,12.86,meta,0,kmeans_ngram,10,mpnet,cos,0.01%,0.99%,5
10,end,1,hotflip,0,29.00%,hotpotqa,dataset_hotpotqa-retriver_mpnet-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.35%,65.00%,9.09,meta,0,kmeans_ngram,10,mpnet,cos,0.19%,0.07%,5
10,end,3,hotflip,0,51.00%,hotpotqa,dataset_hotpotqa-retriver_mpnet-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.38%,11.00%,30.57,meta,0,kmeans_ngram,10,mpnet,cos,0.01%,0.98%,5
10,end,5,hotflip,0,52.00%,hotpotqa,dataset_hotpotqa-retriver_mpnet-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.40%,11.00%,13.05,meta,0,kmeans_ngram,10,mpnet,cos,0.01%,0.99%,5
10,end,1,hotflip,0,64.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.09%,22.00%,98.88,gpt,0,drift,10,minilm,cos,0.14%,0.30%,5
10,start,1,hotflip,0,62.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.09%,26.00%,115.43,gpt,0,drift,10,minilm,cos,0.18%,0.12%,5
10,end,3,hotflip,0,47.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.09%,41.00%,108.02,gpt,0,drift,10,minilm,cos,0.45%,0.25%,5
10,start,3,hotflip,0,52.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.09%,43.00%,99.47,gpt,0,drift,10,minilm,cos,0.52%,0.12%,5
10,end,5,hotflip,0,34.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.09%,60.00%,123.14,gpt,0,drift,10,minilm,cos,0.75%,0.25%,5
10,start,5,hotflip,0,28.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.09%,67.00%,100.55,gpt,0,drift,10,minilm,cos,0.86%,0.10%,5
10,end,1,hotflip,0,63.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.13%,23.00%,111.61,gpt,0,kmeans_ngram,10,minilm,cos,0.20%,0.02%,5
10,start,1,hotflip,0,57.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.12%,30.00%,104.90,gpt,0,kmeans_ngram,10,minilm,cos,0.19%,0.05%,5
10,end,3,hotflip,0,75.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.16%,6.00%,107.24,gpt,0,kmeans_ngram,10,minilm,cos,0.04%,0.93%,5
10,start,3,hotflip,0,70.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.15%,2.00%,131.92,gpt,0,kmeans_ngram,10,minilm,cos,0.01%,0.97%,5
10,end,5,hotflip,0,77.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.15%,1.00%,104.61,gpt,0,kmeans_ngram,10,minilm,cos,0.01%,0.99%,5
10,start,5,hotflip,0,77.00%,nq,dataset_nq-retriver_minilm-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.15%,0.00%,107.94,gpt,0,kmeans_ngram,10,minilm,cos,0.01%,0.99%,5
10,start,3,none,0,49.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_none-removal_none-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,,2.00%,126.18,mistralai/Mistral,0,none,10,contriever,dot,0.00%,,5
10,start,3,none,0,10.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_none-removal_all-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,,5.00%,8.31,mistralai/Mistral,0,all,10,contriever,dot,0.00%,,5
10,end,3,none,0,49.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_none-removal_none-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,,2.00%,126.29,mistralai/Mistral,0,none,10,contriever,dot,0.00%,,5
10,start,1,hotflip,0,48.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.08%,2.00%,56.27,mistralai/Mistral,0,drift,10,contriever,dot,0.00%,1.00%,5
10,start,3,hotflip,0,48.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.08%,2.00%,52.59,mistralai/Mistral,0,drift,10,contriever,dot,0.00%,1.00%,5
10,start,5,hotflip,0,48.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.08%,3.00%,67.63,mistralai/Mistral,0,drift,10,contriever,dot,0.00%,1.00%,5
10,end,1,hotflip,0,48.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,2.00%,55.62,mistralai/Mistral,0,drift,10,contriever,dot,0.00%,1.00%,5
10,end,3,hotflip,0,48.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,2.00%,61.43,mistralai/Mistral,0,drift,10,contriever,dot,0.00%,1.00%,5
10,end,5,hotflip,0,47.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,3.00%,60.04,mistralai/Mistral,0,drift,10,contriever,dot,0.01%,0.99%,5
10,start,1,hotflip,0,35.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.08%,35.00%,47.57,mistralai/Mistral,0,kmeans_ngram,10,contriever,dot,0.20%,0.00%,5
10,start,3,hotflip,0,43.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.11%,8.00%,39.34,mistralai/Mistral,0,kmeans_ngram,10,contriever,dot,0.02%,0.97%,5
10,start,5,hotflip,0,45.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.10%,3.00%,42.71,mistralai/Mistral,0,kmeans_ngram,10,contriever,dot,0.00%,1.00%,5
10,end,1,hotflip,0,22.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,55.00%,36.53,mistralai/Mistral,0,kmeans_ngram,10,contriever,dot,0.20%,0.00%,5
10,end,3,hotflip,0,45.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.13%,5.00%,38.09,mistralai/Mistral,0,kmeans_ngram,10,contriever,dot,0.02%,0.97%,5
10,end,5,hotflip,0,44.00%,mirage,dataset_mirage-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.11%,3.00%,39.17,mistralai/Mistral,0,kmeans_ngram,10,contriever,dot,0.01%,0.99%,5
10,end,3,hotflip,1,33.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.32%,63.00%,100.05,gpt,1,drift,10,contriever,cos,0.48%,0.20%,5
10,start,3,hotflip,1,43.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.30%,49.00%,104.36,gpt,1,drift,10,contriever,cos,0.32%,0.47%,5
10,end,3,hotflip,1,73.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.13%,11.00%,151.66,gpt,1,drift,10,contriever,dot,0.03%,0.95%,5
10,start,3,hotflip,1,65.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.09%,10.00%,155.56,gpt,1,drift,10,contriever,dot,0.01%,0.98%,5
10,end,3,hotflip,1,77.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.42%,4.00%,90.33,gpt,1,kmeans_ngram,10,contriever,cos,0.00%,0.99%,5
10,start,3,hotflip,1,77.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.41%,3.00%,89.80,gpt,1,kmeans_ngram,10,contriever,cos,0.00%,1.00%,5
10,end,3,hotflip,1,75.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.22%,7.00%,98.08,gpt,1,kmeans_ngram,10,contriever,dot,0.02%,0.96%,5
10,start,3,hotflip,1,77.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.22%,11.00%,87.95,gpt,1,kmeans_ngram,10,contriever,dot,0.02%,0.96%,5
10,start,3,none,1,82.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_all-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,4.00%,68.76,gpt,1,all,10,contriever,dot,0.00%,,5
10,end,3,none,1,68.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.32%,8.00%,100.44,gpt,1,drift,10,contriever,cos,0.00%,1.00%,5
10,start,3,none,1,67.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.32%,7.00%,110.60,gpt,1,drift,10,contriever,cos,0.00%,1.00%,5
10,end,3,none,1,68.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.08%,6.00%,167.12,gpt,1,drift,10,contriever,dot,0.00%,1.00%,5
10,start,3,none,1,79.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.08%,8.00%,103.01,gpt,1,drift,10,contriever,dot,0.00%,1.00%,5
10,end,3,none,1,76.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.33%,5.00%,78.03,gpt,1,kmeans_ngram,10,contriever,cos,0.00%,1.00%,5
10,start,3,none,1,78.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.33%,5.00%,97.65,gpt,1,kmeans_ngram,10,contriever,cos,0.00%,1.00%,5
10,end,3,none,1,49.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.18%,3.00%,174.87,gpt,1,kmeans_ngram,10,contriever,dot,0.00%,1.00%,5
10,start,3,none,1,55.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.18%,3.00%,173.30,gpt,1,kmeans_ngram,10,contriever,dot,0.00%,1.00%,5
10,end,1,hotflip,1,47.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query1-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.32%,48.00%,98.74,gpt,1,drift,10,contriever,cos,0.16%,0.19%,5
10,start,1,hotflip,1,58.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query1-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.31%,33.00%,111.20,gpt,1,drift,10,contriever,cos,0.11%,0.45%,5
10,end,5,hotflip,1,23.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query5-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.32%,72.00%,101.12,gpt,1,drift,10,contriever,cos,0.80%,0.20%,5
10,start,5,hotflip,1,31.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query5-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.29%,62.00%,135.07,gpt,1,drift,10,contriever,cos,0.55%,0.45%,5
10,end,1,hotflip,1,56.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.10%,5.00%,162.29,gpt,1,drift,10,contriever,dot,0.01%,0.97%,5
10,start,1,hotflip,1,77.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.08%,11.00%,105.15,gpt,1,drift,10,contriever,dot,0.00%,0.98%,5
10,end,5,hotflip,1,72.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.17%,17.00%,108.81,gpt,1,drift,10,contriever,dot,0.05%,0.95%,5
10,start,5,hotflip,1,54.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.09%,10.00%,165.31,gpt,1,drift,10,contriever,dot,0.03%,0.97%,5
10,end,1,hotflip,1,46.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query1-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.35%,49.00%,99.44,gpt,1,kmeans_ngram,10,contriever,cos,0.17%,0.13%,5
10,start,1,hotflip,1,42.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query1-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.35%,54.00%,89.82,gpt,1,kmeans_ngram,10,contriever,cos,0.18%,0.09%,5
10,end,5,hotflip,1,75.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query5-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.41%,5.00%,87.39,gpt,1,kmeans_ngram,10,contriever,cos,0.00%,1.00%,5
10,start,5,hotflip,1,76.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query5-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.41%,4.00%,94.57,gpt,1,kmeans_ngram,10,contriever,cos,0.00%,1.00%,5
10,end,1,hotflip,1,53.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.19%,43.00%,89.98,gpt,1,kmeans_ngram,10,contriever,dot,0.19%,0.04%,5
10,start,1,hotflip,1,47.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.19%,49.00%,95.83,gpt,1,kmeans_ngram,10,contriever,dot,0.19%,0.05%,5
10,end,5,hotflip,1,78.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.22%,7.00%,86.43,gpt,1,kmeans_ngram,10,contriever,dot,0.00%,1.00%,5
10,start,5,hotflip,1,79.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.23%,7.00%,94.90,gpt,1,kmeans_ngram,10,contriever,dot,0.01%,0.99%,5
10,start,3,none,0,33.00%,mirage,dataset_mirage-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_all-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,,4.00%,102.88,gpt,0,all,10,contriever,dot,0.00%,,5
10,end,1,hotflip,0,61.00%,mirage,dataset_mirage-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,3.00%,249.01,gpt,0,drift,10,contriever,dot,0.00%,1.00%,5
10,start,1,hotflip,0,61.00%,mirage,dataset_mirage-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.08%,3.00%,254.38,gpt,0,drift,10,contriever,dot,0.00%,1.00%,5
10,end,3,hotflip,0,53.00%,mirage,dataset_mirage-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,3.00%,384.34,gpt,0,drift,10,contriever,dot,0.00%,1.00%,5
10,start,3,hotflip,0,43.00%,mirage,dataset_mirage-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.08%,1.00%,364.41,gpt,0,drift,10,contriever,dot,0.00%,1.00%,5
10,end,5,hotflip,0,59.00%,mirage,dataset_mirage-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,4.00%,291.93,gpt,0,drift,10,contriever,dot,0.01%,0.99%,5
10,start,5,hotflip,0,60.00%,mirage,dataset_mirage-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.08%,5.00%,267.19,gpt,0,drift,10,contriever,dot,0.00%,1.00%,5
10,end,1,hotflip,0,6.00%,mirage,dataset_mirage-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,89.00%,204.71,gpt,0,kmeans_ngram,10,contriever,dot,0.20%,0.00%,5
